39.069, -12.624, -0.0112
39.239, -12.628, -0.0057
39.341, -12.63, -0.0024
39.578, -12.633, 0.0047
39.746, -12.633, 0.0088
39.914, -12.634, 0.0127
40.082, -12.635, 0.0156
40.249, -12.634, 0.0184
40.416, -12.634, 0.0206
40.582, -12.634, 0.0215
40.682, -12.634, 0.0224
40.914, -12.632, 0.0243
41.078, -12.63, 0.0244
41.274, -12.627, 0.0258
41.404, -12.625, 0.0261
41.566, -12.623, 0.0266
41.728, -12.622, 0.0273
41.889, -12.619, 0.0276
42.049, -12.617, 0.0284
42.209, -12.615, 0.0291
42.367, -12.612, 0.0297
42.524, -12.608, 0.0303
42.68, -12.604, 0.0319
42.836, -12.599, 0.0334
42.99, -12.594, 0.0353
43.144, -12.589, 0.0381
43.298, -12.583, 0.041
43.451, -12.577, 0.0443
43.604, -12.57, 0.0486
43.755, -12.562, 0.0531
43.876, -12.555, 0.0571
44.057, -12.545, 0.064
44.207, -12.535, 0.0695
44.326, -12.526, 0.0745
44.505, -12.512, 0.0836
44.653, -12.498, 0.0909
44.801, -12.483, 0.0992
44.949, -12.467, 0.1087
45.096, -12.45, 0.1181
45.242, -12.431, 0.1287
45.359, -12.415, 0.1382
45.562, -12.386, 0.1545
45.677, -12.368, 0.1646
45.82, -12.344, 0.178
45.962, -12.318, 0.1915
46.103, -12.29, 0.2059
46.243, -12.26, 0.2211
46.383, -12.228, 0.2366
46.521, -12.193, 0.2522
46.658, -12.157, 0.2681
46.768, -12.126, 0.2812
46.931, -12.081, 0.2996
47.013, -12.057, 0.309
47.2, -11.999, 0.3316
47.332, -11.955, 0.3474
47.463, -11.91, 0.3634
47.592, -11.864, 0.3797
47.744, -11.804, 0.4
47.845, -11.763, 0.413
47.969, -11.709, 0.4298
48.068, -11.665, 0.4436
48.213, -11.594, 0.464
48.333, -11.533, 0.4812
48.451, -11.47, 0.4985
48.569, -11.406, 0.516
48.708, -11.327, 0.5369
48.799, -11.272, 0.5509
48.911, -11.203, 0.5689
49.021, -11.131, 0.5866
49.129, -11.057, 0.6042
49.172, -11.027, 0.6112
49.344, -10.906, 0.6401
49.45, -10.828, 0.6584
49.555, -10.747, 0.6763
49.658, -10.665, 0.6949
49.761, -10.581, 0.7138
49.862, -10.494, 0.7322
49.982, -10.388, 0.755
50.06, -10.316, 0.7701
50.176, -10.204, 0.7922
50.233, -10.148, 0.8034
50.365, -10.012, 0.8296
50.439, -9.933, 0.8447
50.53, -9.832, 0.8636
50.619, -9.73, 0.8825
50.707, -9.627, 0.9015
50.793, -9.521, 0.9208
50.877, -9.412, 0.9398
50.959, -9.302, 0.9586
51.055, -9.167, 0.982
51.103, -9.099, 0.9938
51.211, -8.94, 1.021
51.272, -8.847, 1.0367
51.36, -8.706, 1.0603
51.417, -8.611, 1.0758
51.486, -8.49, 1.0955
51.552, -8.369, 1.1151
51.616, -8.246, 1.1342
51.676, -8.121, 1.1534
51.746, -7.971, 1.1779
51.79, -7.869, 1.1934
51.843, -7.74, 1.2134
51.874, -7.661, 1.2261
51.943, -7.477, 1.2545
51.998, -7.317, 1.2803
52.04, -7.182, 1.3019
52.079, -7.047, 1.3236
52.116, -6.911, 1.346
52.142, -6.801, 1.3643
52.171, -6.664, 1.3871
52.187, -6.581, 1.4015
52.224, -6.359, 1.4414
52.239, -6.247, 1.462
52.252, -6.135, 1.483
52.267, -5.966, 1.5142
52.275, -5.797, 1.5461
52.278, -5.684, 1.5678
52.278, -5.543, 1.5945
52.274, -5.401, 1.6217
52.267, -5.26, 1.6503
52.255, -5.118, 1.678
52.239, -4.976, 1.7062
52.236, -4.948, 1.712
52.19, -4.665, 1.7681
52.168, -4.553, 1.7911
52.137, -4.415, 1.8195
52.102, -4.277, 1.8479
52.057, -4.113, 1.8829
52.022, -4.005, 1.9054
51.976, -3.87, 1.9339
51.925, -3.737, 1.9634
51.858, -3.578, 1.9977
51.835, -3.526, 2.0093
51.737, -3.32, 2.0566
51.684, -3.218, 2.0801
51.601, -3.068, 2.1158
51.543, -2.97, 2.1398
51.467, -2.849, 2.1695
51.387, -2.732, 2.1989
51.304, -2.616, 2.2288
51.217, -2.503, 2.259
51.109, -2.369, 2.2946
51.071, -2.326, 2.3064
50.917, -2.157, 2.3536
50.837, -2.075, 2.3772
50.712, -1.956, 2.4132
50.605, -1.859, 2.4429
50.496, -1.765, 2.4725
50.406, -1.692, 2.4965
50.267, -1.587, 2.5311
50.171, -1.519, 2.5541
50.023, -1.419, 2.588
49.972, -1.387, 2.5988
49.767, -1.261, 2.6428
49.662, -1.202, 2.6641
49.501, -1.117, 2.6959
49.365, -1.05, 2.7226
49.226, -0.986, 2.7488
49.113, -0.936, 2.7696
48.941, -0.866, 2.8006
48.854, -0.832, 2.8156
48.645, -0.759, 2.8504
48.524, -0.719, 2.8693
48.339, -0.664, 2.8957
48.215, -0.629, 2.9126
48.025, -0.582, 2.9357
47.897, -0.552, 2.951
47.702, -0.51, 2.9721
47.538, -0.477, 2.9887
47.373, -0.446, 3.0043
47.34, -0.441, 3.0074
47.031, -0.393, 3.0334
46.962, -0.383, 3.039
46.682, -0.345, 3.062
46.542, -0.329, 3.0724
46.329, -0.307, 3.0876
46.186, -0.294, 3.0972
45.97, -0.278, 3.1098
45.825, -0.267, 3.1177
45.606, -0.254, 3.1288
45.496, -0.249, 3.1339
45.243, -0.246, -3.1396
45.098, -0.245, -3.1355
44.879, -0.244, -3.1307
44.843, -0.244, -3.13
44.514, -0.245, -3.1266
44.368, -0.245, -3.1252
44.149, -0.246, -3.1244
43.968, -0.247, -3.1238
43.789, -0.248, -3.1231
43.682, -0.248, -3.1227
43.438, -0.25, -3.1223
43.299, -0.251, -3.1228
43.161, -0.251, -3.1236
42.922, -0.252, -3.1242
42.753, -0.254, -3.1252
42.584, -0.254, -3.126
42.417, -0.256, -3.1269
42.284, -0.256, -3.1273
42.087, -0.257, -3.128
41.989, -0.257, -3.1288
41.765, -0.257, -3.1292
41.639, -0.257, -3.1297
41.45, -0.256, -3.1312
41.294, -0.255, -3.1315
41.14, -0.255, -3.1323
40.987, -0.255, -3.1332
40.835, -0.254, -3.1338
40.685, -0.253, -3.1347
40.536, -0.252, -3.1351
40.447, -0.251, -3.1356
40.244, -0.253, -3.1367
40.129, -0.255, -3.137
40.014, -0.256, -3.1373
39.817, -0.256, -3.1384
39.677, -0.256, -3.1389
39.54, -0.257, -3.1398
39.404, -0.259, -3.1405
39.269, -0.259, -3.1413
39.136, -0.26, 3.1415
39.057, -0.26, 3.1411
38.875, -0.263, 3.1404
38.798, -0.264, 3.1399
38.617, -0.267, 3.1399
38.488, -0.27, 3.1401
38.385, -0.272, 3.1402
38.23, -0.275, 3.1414
38.1, -0.278, -3.1404
37.971, -0.28, -3.1388
37.868, -0.283, -3.137
37.739, -0.286, -3.1341
37.583, -0.286, -3.1301
37.557, -0.286, -3.1294
37.322, -0.289, -3.1225
37.191, -0.291, -3.118
37.06, -0.293, -3.1132
36.927, -0.298, -3.108
36.794, -0.302, -3.1019
36.66, -0.309, -3.096
36.526, -0.315, -3.0894
36.418, -0.321, -3.0837
36.254, -0.331, -3.0754
36.226, -0.333, -3.0741
35.977, -0.352, -3.061
35.837, -0.365, -3.0534
35.697, -0.378, -3.0452
35.556, -0.393, -3.0359
35.415, -0.409, -3.0267
35.273, -0.427, -3.0167
35.131, -0.446, -3.0057
35.046, -0.459, -2.9992
34.846, -0.492, -2.9829
34.76, -0.506, -2.9756
34.587, -0.538, -2.9607
34.415, -0.573, -2.9459
34.27, -0.604, -2.9339
34.126, -0.638, -2.9213
33.981, -0.672, -2.9088
33.865, -0.702, -2.8992
33.693, -0.747, -2.8843
33.548, -0.786, -2.8717
33.403, -0.826, -2.8598
33.317, -0.85, -2.8526
33.115, -0.909, -2.8365
32.971, -0.954, -2.8261
32.827, -1.0, -2.8152
32.683, -1.048, -2.8047
32.568, -1.088, -2.7975
32.396, -1.15, -2.786
32.252, -1.201, -2.7764
32.166, -1.233, -2.7714
31.966, -1.311, -2.7601
31.909, -1.334, -2.7564
31.681, -1.428, -2.7431
31.539, -1.489, -2.7344
31.396, -1.55, -2.726
31.254, -1.614, -2.7187
31.112, -1.678, -2.7112
30.971, -1.744, -2.7036
30.83, -1.812, -2.6973
30.717, -1.866, -2.6917
30.547, -1.947, -2.6826
30.547, -1.947, -2.6826
30.266, -2.087, -2.6694
30.126, -2.158, -2.6626
29.987, -2.231, -2.6566
29.847, -2.305, -2.6508
29.707, -2.381, -2.6451
29.566, -2.457, -2.6397
29.426, -2.533, -2.6345
29.314, -2.596, -2.6302
29.147, -2.689, -2.6247
29.119, -2.705, -2.6239
28.867, -2.848, -2.6164
28.728, -2.928, -2.6124
28.616, -2.993, -2.6091
28.448, -3.092, -2.6042
28.308, -3.176, -2.6003
28.168, -3.26, -2.5961
28.027, -3.345, -2.5928
27.915, -3.413, -2.5906
27.748, -3.514, -2.5865
27.692, -3.548, -2.5854
27.472, -3.683, -2.5817
27.334, -3.768, -2.5788
27.196, -3.853, -2.5763
27.057, -3.939, -2.5736
26.92, -4.024, -2.5708
26.782, -4.112, -2.5684
26.645, -4.199, -2.566
26.561, -4.252, -2.5643
26.365, -4.378, -2.561
26.225, -4.469, -2.5586
26.113, -4.542, -2.5565
25.946, -4.651, -2.5542
25.946, -4.651, -2.5542
25.666, -4.833, -2.5499
25.528, -4.925, -2.548
25.389, -5.017, -2.5462
25.252, -5.11, -2.5449
25.141, -5.183, -2.5434
24.976, -5.293, -2.5417
24.976, -5.293, -2.5417
24.703, -5.477, -2.5395
24.566, -5.568, -2.5388
24.43, -5.659, -2.5389
24.294, -5.75, -2.5384
24.158, -5.841, -2.5389
24.023, -5.932, -2.5395
23.889, -6.022, -2.5397
23.781, -6.094, -2.5401
23.621, -6.201, -2.5408
23.621, -6.201, -2.5408
23.356, -6.379, -2.5423
23.223, -6.467, -2.5428
23.09, -6.555, -2.5434
22.958, -6.643, -2.5447
22.825, -6.73, -2.5451
22.693, -6.817, -2.5462
22.562, -6.904, -2.5477
22.458, -6.971, -2.5488
22.307, -7.069, -2.5508
22.18, -7.15, -2.5524
22.054, -7.23, -2.5542
22.054, -7.23, -2.5542
21.803, -7.388, -2.5581
21.678, -7.467, -2.5602
21.553, -7.545, -2.5624
21.428, -7.622, -2.5646
21.303, -7.699, -2.5668
21.228, -7.745, -2.5681
21.049, -7.854, -2.5707
20.921, -7.932, -2.5734
20.845, -7.978, -2.5751
20.666, -8.085, -2.5785
20.538, -8.161, -2.5813
20.41, -8.237, -2.5844
20.282, -8.313, -2.5874
20.153, -8.388, -2.5905
20.024, -8.462, -2.5938
19.894, -8.537, -2.5971
19.764, -8.612, -2.6005
19.634, -8.688, -2.6043
19.634, -8.688, -2.6043
19.372, -8.837, -2.6127
19.241, -8.911, -2.6174
19.109, -8.984, -2.6225
18.977, -9.057, -2.6277
18.845, -9.13, -2.6329
18.711, -9.202, -2.6384
18.685, -9.216, -2.6395
18.442, -9.341, -2.6489
18.442, -9.341, -2.6489
18.171, -9.478, -2.6601
18.035, -9.545, -2.666
17.898, -9.612, -2.6715
17.761, -9.678, -2.6782
17.624, -9.742, -2.6845
17.486, -9.806, -2.6905
17.347, -9.87, -2.6975
17.236, -9.921, -2.7028
17.069, -9.997, -2.7108
16.985, -10.034, -2.715
16.787, -10.12, -2.7243
16.646, -10.181, -2.7309
16.504, -10.241, -2.7377
16.361, -10.3, -2.7445
16.218, -10.358, -2.7511
16.074, -10.415, -2.7583
15.93, -10.471, -2.7652
15.843, -10.505, -2.7692
15.641, -10.584, -2.7792
15.612, -10.595, -2.7806
15.349, -10.694, -2.7934
15.203, -10.747, -2.8002
15.056, -10.8, -2.8071
14.938, -10.841, -2.813
14.76, -10.902, -2.8213
14.612, -10.952, -2.8284
14.463, -11.001, -2.8357
14.314, -11.048, -2.8426
14.164, -11.093, -2.8499
14.135, -11.102, -2.8514
13.865, -11.181, -2.8642
13.715, -11.224, -2.8717
13.565, -11.264, -2.8787
13.414, -11.304, -2.8855
13.263, -11.343, -2.8928
13.112, -11.38, -2.8994
12.961, -11.417, -2.9065
12.87, -11.439, -2.9109
12.658, -11.488, -2.9204
12.537, -11.515, -2.9261
12.415, -11.541, -2.9319
12.233, -11.58, -2.9402
12.05, -11.616, -2.9491
11.898, -11.645, -2.9562
11.746, -11.673, -2.963
11.593, -11.7, -2.9702
11.44, -11.726, -2.9771
11.317, -11.746, -2.9826
11.133, -11.775, -2.9914
11.133, -11.775, -2.9914
10.824, -11.821, -3.0053
10.669, -11.842, -3.0124
10.513, -11.862, -3.019
10.357, -11.881, -3.0262
10.201, -11.899, -3.033
10.045, -11.915, -3.0395
9.888, -11.931, -3.0461
9.794, -11.94, -3.0499
9.573, -11.955, -3.0589
9.51, -11.959, -3.0614
9.257, -11.974, -3.071
9.098, -11.982, -3.077
8.938, -11.989, -3.0828
8.779, -11.995, -3.0881
8.619, -12.001, -3.0939
8.49, -12.004, -3.0977
8.298, -12.009, -3.1036
8.136, -12.013, -3.1083
7.974, -12.018, -3.1123
7.812, -12.023, -3.1164
7.812, -12.023, -3.1164
7.488, -12.032, -3.1225
7.325, -12.036, -3.125
7.163, -12.039, -3.1271
7.0, -12.042, -3.1287
6.837, -12.045, -3.1308
6.675, -12.047, -3.132
6.577, -12.048, -3.1324
6.351, -12.05, -3.1341
6.319, -12.05, -3.1341
6.028, -12.053, -3.1348
5.866, -12.054, -3.1348
5.705, -12.055, -3.1345
5.544, -12.057, -3.1345
5.382, -12.058, -3.134
5.221, -12.06, -3.1341
5.06, -12.061, -3.1344
4.93, -12.062, -3.134
4.736, -12.06, -3.1342
4.671, -12.06, -3.1344
4.411, -12.057, -3.1337
4.248, -12.056, -3.134
4.086, -12.055, -3.1337
3.924, -12.054, -3.1335
3.762, -12.053, -3.1336
3.6, -12.052, -3.1331
3.438, -12.051, -3.1332
3.373, -12.051, -3.1334
3.114, -12.049, -3.1328
3.05, -12.049, -3.1328
2.792, -12.047, -3.1329
2.631, -12.047, -3.1322
2.47, -12.047, -3.1326
2.308, -12.046, -3.1324
2.146, -12.045, -3.1319
1.984, -12.044, -3.132
1.822, -12.044, -3.1316
1.757, -12.043, -3.1314
1.496, -12.043, -3.1317
1.333, -12.043, -3.1314
1.17, -12.042, -3.1314
1.006, -12.043, -3.1318
0.841, -12.043, -3.1313
0.677, -12.043, -3.1316
0.511, -12.043, -3.1318
0.346, -12.042, -3.1321
0.181, -12.042, -3.133
0.081, -12.042, -3.1334
-0.15, -12.04, -3.1345
-0.315, -12.039, -3.1356
-0.481, -12.038, -3.1366
-0.646, -12.036, -3.1376
-0.811, -12.035, -3.1388
-0.977, -12.033, -3.1393
-1.142, -12.032, -3.1403
-1.308, -12.029, -3.1415
-1.473, -12.027, 3.141
-1.605, -12.025, 3.1404
-1.804, -12.024, 3.1392
-1.969, -12.022, 3.1381
-2.135, -12.02, 3.137
-2.301, -12.018, 3.1358
-2.467, -12.015, 3.1342
-2.632, -12.013, 3.1325
-2.798, -12.009, 3.1308
-2.964, -12.006, 3.1284
-3.129, -12.002, 3.1264
-3.229, -12.0, 3.125
-3.461, -11.994, 3.1209
-3.627, -11.988, 3.118
-3.726, -11.984, 3.1158
-3.958, -11.975, 3.1098
-4.124, -11.967, 3.1056
-4.289, -11.959, 3.0999
-4.454, -11.949, 3.0949
-4.618, -11.939, 3.0893
-4.783, -11.928, 3.0831
-4.914, -11.919, 3.0788
-5.109, -11.906, 3.0719
-5.271, -11.894, 3.0662
-5.433, -11.881, 3.0604
-5.562, -11.87, 3.0552
-5.754, -11.852, 3.0476
-5.914, -11.836, 3.0412
-6.073, -11.819, 3.0338
-6.232, -11.801, 3.0268
-6.39, -11.782, 3.0192
-6.485, -11.77, 3.0145
-6.704, -11.74, 3.0036
-6.828, -11.722, 2.9967
-7.014, -11.692, 2.9871
-7.168, -11.667, 2.9786
-7.322, -11.641, 2.9697
-7.474, -11.612, 2.9615
