nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7nan,nan,nan, 0.04,7
1.8228027949800025,5.177197205019997,nan, 0.04,7
1.8748863940964098,5.12511360590359,nan, 0.04,7
1.8823456265376164,5.117654373462384,nan, 0.04,7
1.8789308192258212,5.121069180774179,nan, 0.04,7
1.9483155018505565,5.051684498149443,nan, 0.04,7
2.030231057612364,4.969768942387637,nan, 0.04,7
2.101225855173888,4.8987741448261115,nan, 0.04,7
2.128444859614739,4.8715551403852615,nan, 0.04,7
2.1726156464128783,4.827384353587122,nan, 0.04,7
2.279115528188726,4.720884471811274,nan, 0.04,7
2.351020245979994,4.648979754020006,nan, 0.04,7
2.4134142363142823,4.586585763685718,nan, 0.04,7
2.47233647278377,4.52766352721623,nan, 0.04,7
2.5603628414264623,4.439637158573538,nan, 0.04,7
2.635120358467102,4.364879641532898,nan, 0.04,7
2.693550639465207,4.306449360534793,nan, 0.04,7
2.735735259950161,4.264264740049839,nan, 0.04,7
2.763449439660905,4.236550560339095,nan, 0.04,7
2.7963982268555525,4.203601773144447,nan, 0.04,7
2.849037996056962,4.150962003943038,nan, 0.04,7
2.912716758120191,4.087283241879809,nan, 0.04,7
2.9805541648279372,4.019445835172062,nan, 0.04,7
3.024576396671767,3.975423603328233,nan, 0.04,7
3.071846320690253,3.928153679309747,nan, 0.04,7
3.152358337347718,3.847641662652282,nan, 0.04,7
3.214305614078848,3.785694385921152,nan, 0.04,7
3.2929640502801965,3.7070359497198035,nan, 0.04,7
3.344712621003539,3.655287378996461,nan, 0.04,7
3.428305800262964,3.571694199737036,nan, 0.04,7
3.481994161431078,3.518005838568922,nan, 0.04,7
3.5401060286321138,3.4598939713678862,nan, 0.04,7
3.610925479253133,3.389074520746867,nan, 0.04,7
3.7062153057910683,3.2937846942089317,nan, 0.04,7
3.749232897341577,3.250767102658423,nan, 0.04,7
3.79790914352626,3.20209085647374,nan, 0.04,7
3.8506420251450253,3.1493579748549747,nan, 0.04,7
3.9590002929463104,3.0409997070536896,nan, 0.04,7
