4.820726799847457,2.1792732001525428,0.08717092800610171, 0.04,7
4.867217710760773,2.132782289239227,0.08531129156956908, 0.04,7
5.00572457856471,1.9942754214352902,0.07977101685741161, 0.04,7
5.114788439198445,1.8852115608015554,0.07540846243206221, 0.04,7
5.241289452741456,1.758710547258544,0.07034842189034177, 0.04,7
5.396873360782926,1.6031266392170744,0.06412506556868298, 0.04,7
5.407823548969256,1.5921764510307437,0.06368705804122975, 0.04,7
5.434998469721116,1.5650015302788836,0.06260006121115534, 0.04,7
5.626572768923359,1.3734272310766409,0.05493708924306564, 0.04,7
5.82299015386749,1.1770098461325098,0.04708039384530039, 0.04,7
5.890362033693809,1.1096379663061908,0.04438551865224764, 0.04,7
5.745070089225728,1.2549299107742717,0.05019719643097087, 0.04,7
6.919691434483123,0.08030856551687737,0.003212342620675095, 0.04,7
6.704398560766996,0.2956014392330042,0.011824057569320168, 0.04,7
6.510859533291351,0.4891404667086494,0.019565618668345976, 0.04,7
6.744617754735318,0.25538224526468234,0.010215289810587294, 0.04,7
6.922249957006805,0.07775004299319477,0.0031100017197277906, 0.04,7
7.073428912624639,-0.0734289126246388,0.002937156504985552, 0.04,7
7.334353173827077,-0.3343531738270773,0.013374126953083092, 0.04,7
7.487524602782559,-0.4875246027825586,0.019500984111302345, 0.04,7
7.668577006348225,-0.668577006348225,0.026743080253929002, 0.04,7
7.846687850729717,-0.8466878507297171,0.03386751402918869, 0.04,7
8.085075548211616,-1.0850755482116163,0.04340302192846465, 0.04,7
8.190738157923487,-1.1907381579234873,0.047629526316939494, 0.04,7
8.333097495294515,-1.3330974952945152,0.05332389981178061, 0.04,7
8.53879042056299,-1.5387904205629894,0.06155161682251958, 0.04,7
8.611392931991748,-1.6113929319917482,0.06445571727966992, 0.04,7
8.67285710747933,-1.6728571074793308,0.06691428429917323, 0.04,7
8.95516065943161,-1.9551606594316109,0.07820642637726444, 0.04,7
9.176139940064528,-2.1761399400645285,0.08704559760258114, 0.04,7
9.168919569038483,-2.168919569038483,0.08675678276153931, 0.04,7
9.30153019470081,-2.3015301947008098,0.0920612077880324, 0.04,7
9.662453035477105,-2.662453035477105,0.1064981214190842, 0.04,7
9.643618598417802,-2.6436185984178024,0.1057447439367121, 0.04,7
9.673586002696645,-2.673586002696645,0.1069434401078658, 0.04,7
9.800796582418329,-2.8007965824183287,0.11203186329673315, 0.04,7
9.969828429045501,-2.969828429045501,0.11879313716182005, 0.04,7
10.059169779982522,-3.059169779982522,0.12236679119930088, 0.04,7
10.137981896147583,-3.1379818961475827,0.1255192758459033, 0.04,7
10.25499655502932,-3.2549965550293205,0.13019986220117283, 0.04,7
10.42526222014612,-3.42526222014612,0.1370104888058448, 0.04,7
10.584591443037471,-3.5845914430374712,0.14338365772149886, 0.04,7
10.752458364778674,-3.752458364778674,0.15009833459114696, 0.04,7
